Sample	posterior	likelihood	prior	treeLikelihood	treeHeight	editRate.1	editRate.2	editRate.3	editRate.4	editRate.5	editRate.6	editRate.7	editRate.8	silencingRate	clockRate.c	birthRate	rho	deathRate
7470000	-114.3345831002965	-73.76504668724662	-40.56953641304988	-73.76504668724662	49.89841064450487	0.2562345589667785	0.46707938127970416	0.05748257847194993	0.08193357994432754	0.04748437799248823	0.017022480922772844	0.05230112974548974	0.02046191267648995	0.0	0.02284968859295299	0.2372501215525158	1.0	0.24927912359801846
7480000	-118.15130510595228	-74.50781759120821	-43.643487514744066	-74.50781759120821	46.45959598446589	0.2562345589667785	0.4199629240250755	0.05748257847194993	0.07760798641155135	0.04748437799248823	0.05295074834217719	0.03762676796709368	0.05065005782288644	0.0	0.020467948223240596	0.11376778753035144	1.0	0.10006178912839021
7490000	-117.0056754057317	-74.08495921244985	-42.920716193281855	-74.08495921244985	36.9891942509036	0.18134711515029467	0.4762484402943094	0.05748257847194993	0.07760798641155135	0.048844559999834766	0.08289629320762965	0.0249229686415446	0.05065005782288644	0.0	0.04203247693859758	0.1956685270132152	1.0	0.20082539821802753
7500000	-114.36855783028408	-73.11158884638128	-41.256968983902794	-73.11158884638128	42.40879992891659	0.18134711515029467	0.4762484402943094	0.05748257847194993	0.0577428430673327	0.07880682279778724	0.08289629320762965	0.014825849187810788	0.05065005782288644	0.0	0.03310081180189025	0.2318537335560887	1.0	0.21945173694159065
7510000	-120.66674318232597	-77.42931173193804	-43.23743145038793	-77.42931173193804	44.04185264515401	0.08577000898925577	0.4763360192921514	0.22080350138709046	0.0577428430673327	0.13126846891116933	0.005973893770764002	0.013597088425487347	0.008508176156749793	0.0	0.028638648889841585	0.1677592285130769	1.0	0.15628522777579318
7520000	-119.71189494217067	-77.4529488388842	-42.258946103286476	-77.4529488388842	52.513999210998946	0.06942518645096836	0.4763360192921514	0.0847666003702758	0.0740876656056201	0.267305369927984	0.005973893770764002	0.013597088425487347	0.008508176156749793	0.0	0.027080067316823584	0.23349305075308283	1.0	0.23352366274887604
7530000	-118.23405279147681	-82.0042389122145	-36.2298138792623	-82.0042389122145	37.25561468917688	0.38166725444712757	0.4160395713883631	0.023377865083710703	0.0740876656056201	0.020148705762014163	0.06627034167455231	0.013597088425487347	0.004811507613125519	0.0	0.051005986837077716	0.12477061744543415	1.0	0.1093414546886824
7540000	-119.64900134659322	-75.63467658351499	-44.014324763078235	-75.63467658351499	44.04699229203905	0.06257125668054303	0.3921755071169869	0.10290380831065038	0.1593879424437573	0.23277712187305738	0.031775767536392927	0.00490667615556865	0.013501919883044215	0.0	0.02301488157556583	0.2647449096561942	1.0	0.23451751215917907
7550000	-118.72082376618636	-73.57414059909524	-45.14668316709112	-73.57414059909524	45.905598909629184	0.06257125668054303	0.2845103001686061	0.12787508822083127	0.1514306522305999	0.23277712187305738	0.014761777839369453	0.1125718831039494	0.013501919883044215	0.0	0.024806411609928202	0.08968297385827416	1.0	0.06260396326530429
7560000	-122.3829443809318	-75.47244455975611	-46.910499821175684	-75.47244455975611	39.8135404544752	0.05268350896518256	0.2845103001686061	0.12787508822083127	0.16131839994596037	0.23277712187305738	0.046682559522394806	0.03975943196786325	0.054393589336105	0.0	0.028506634504523003	0.13461526433302948	1.0	0.16500869848194602
7570000	-119.83060869845632	-74.96396748532868	-44.866641213127636	-74.96396748532868	36.27781637567438	0.1252581767281416	0.2119356324056471	0.12787508822083127	0.19795506728514484	0.23277712187305738	0.046682559522394806	0.03975943196786325	0.01775692199692054	0.0	0.03512800743553467	0.09684964477035216	1.0	0.11428280823113297
7580000	-117.9923444457894	-78.50073899983268	-39.491605445956715	-78.50073899983268	38.02314788425027	0.04542784632801655	0.22735568360414535	0.039769022174144186	0.4412823068442872	0.1028471366655829	0.08580165041904082	0.03975943196786325	0.01775692199692054	0.0	0.0344985114537773	0.15533030742561818	1.0	0.12321973397269126
7590000	-120.06425289317522	-75.4883320121084	-44.57592088106682	-75.4883320121084	50.04738811357007	0.31568879192827815	0.2848796531479337	0.01920082920511207	0.07513677237448235	0.18082726953583905	0.028277680875252488	0.07823208093618245	0.01775692199692054	0.0	0.027353437336464368	0.20820255840260699	1.0	0.18851636830447205
7600000	-119.30343383732355	-73.62587874134336	-45.6775550959802	-73.62587874134336	46.338061778269854	0.31568879192827815	0.2848796531479337	0.18073103421297562	0.07038788829780361	0.03207295629829149	0.028277680875252488	0.07823208093618245	0.009729914303283294	0.0	0.020810354399235967	0.2560223892270185	1.0	0.21094290545685904
7610000	-118.35856278335115	-75.03478732831677	-43.32377545503437	-75.03478732831677	51.60871175039686	0.23440482598633336	0.3544312815377014	0.1042277002030185	0.010134461518925234	0.10405872062934686	0.028277680875252488	0.07823208093618245	0.08623324831324042	0.0	0.020137059187932356	0.35270969755580855	1.0	0.378197385894137
7620000	-121.83930682998005	-77.45810245468982	-44.38120437529022	-77.45810245468982	46.9338567951351	0.18706174627002875	0.3544312815377014	0.1407696672218772	0.010134461518925234	0.07094612808667491	0.10085905601926856	0.0906971034763687	0.04510055586915596	0.0	0.033154077403222446	0.12064717242743742	1.0	0.09356414849829352
7630000	-124.90056388821068	-77.58404768049878	-47.31651620771189	-77.58404768049878	45.5137357571551	0.2156217704606979	0.23327404970556023	0.23509275310294156	0.01853554136283478	0.12813342154281376	0.049910720132777614	0.05048432255191893	0.06894742114045603	0.0	0.03989693509922337	0.22796245923459782	1.0	0.20817702107603672
7640000	-123.66975656743496	-76.02353972969678	-47.64621683773818	-76.02353972969678	50.465580763832776	0.2156217704606979	0.23327404970556023	0.2661426913037001	0.01853554136283478	0.1545470103289101	0.023497131346681268	0.03787149849943616	0.05051030699218028	0.0	0.025498564110928136	0.16539774632166146	1.0	0.1691085236382815
7650000	-121.37215560081872	-73.7900037136714	-47.58215188714732	-73.7900037136714	43.61758988018286	0.19651258729277232	0.2107909643870126	0.1243081672313296	0.05757061015156925	0.2989387340990193	0.023497131346681268	0.03787149849943616	0.05051030699218028	0.0	0.026093232793598452	0.1049938847993405	1.0	0.0522297501645992
7660000	-123.66086697017118	-77.69699670095444	-45.963870269216734	-77.69699670095444	41.90711037732818	0.1500670969762246	0.2889638870557184	0.1243081672313296	0.10232633485819004	0.22607364148955467	0.023497131346681268	0.03787149849943616	0.04689224254286598	0.0	0.01925220550966631	0.13342366337557127	1.0	0.14858373675654796
7670000	-122.97735232904975	-76.06701522535221	-46.91033710369754	-76.06701522535221	45.532839145961304	0.14110785798448736	0.2889638870557184	0.1243081672313296	0.10232633485819004	0.22607364148955467	0.012144370992027313	0.06358872087966269	0.041487019509030665	0.0	0.012547988411820078	0.1191424727554776	1.0	0.13234484032381652
7680000	-126.37662226758255	-80.94156122929314	-45.43506103828941	-80.94156122929314	53.90929207724553	0.3002116603059017	0.3031738371559952	0.019977572878185232	0.05949685361682251	0.057043087301606364	0.012144370992027313	0.06358872087966269	0.18436389686979973	0.0	0.03312004853744764	0.08396541430462283	1.0	0.07665973835690267
7690000	-126.10161998598375	-77.86829960315552	-48.23332038282823	-77.86829960315552	49.9204866797372	0.14805338044415334	0.5845811588251631	0.019977572878185232	0.05949685361682251	0.057043087301606364	0.012144370992027313	0.020624454107833354	0.09807912183420943	0.0	0.02143465235118519	0.157296826984111	1.0	0.1754644786475543
7700000	-119.49228433735334	-78.62530951538442	-40.86697482196893	-78.62530951538442	46.53230274001458	0.1376993409572141	0.5845811588251631	0.019977572878185232	0.05949685361682251	0.10676685199390273	0.012144370992027313	0.020624454107833354	0.05870939662885231	0.0	0.0336869908021557	0.0848248306948359	1.0	0.06698011668625888
7710000	-117.86917515171457	-79.18618544285776	-38.68298970885681	-79.18618544285776	44.31137465076683	0.1376993409572141	0.6483225393958246	0.019977572878185232	0.07589803701455244	0.043025471423241216	0.012144370992027313	0.020624454107833354	0.042308213231122375	0.0	0.037393687147606554	0.17262393045798924	1.0	0.14550960524090006
7720000	-120.50334787409173	-72.6776005669308	-47.82574730716093	-72.6776005669308	47.23545438584222	0.11700513888419976	0.5587511463698265	0.07261785903571051	0.060828853205471836	0.09502576210079464	0.032838573065041635	0.020624454107833354	0.042308213231122375	0.0	0.02499050082375354	0.3311228813683704	1.0	0.28990589740969724
7730000	-114.9588500636726	-73.58749024359354	-41.37135982007907	-73.58749024359354	45.278184550712275	0.09180936841271004	0.5995716974399056	0.07036049112568196	0.03497061050296622	0.09502576210079464	0.04532940307898645	0.020624454107833354	0.042308213231122375	0.0	0.03182070395672719	0.512810795154263	1.0	0.5369480751961725
7740000	-117.71992689216782	-72.88921031045065	-44.83071658171716	-72.88921031045065	46.426446489817025	0.09204770870109351	0.5879259974600004	0.0752000867497697	0.0870182121519387	0.04802453916646722	0.04532940307898645	0.0221458394606223	0.042308213231122375	0.0	0.02036196573283497	0.3729121362075322	1.0	0.3834432505091781
7750000	-116.8437990244118	-74.31679175062295	-42.52700727378885	-74.31679175062295	37.98598673829089	0.09204770870109351	0.574254370371812	0.04915287216601741	0.0975756664795539	0.04802453916646722	0.04532940307898645	0.0221458394606223	0.07146960057544781	0.0	0.023512238433213782	0.2602548633098886	1.0	0.20655686815984192
7760000	-115.3104842401518	-74.25532762594493	-41.05515661420686	-74.25532762594493	48.87825172284286	0.09204770870109351	0.574254370371812	0.04915287216601741	0.11531002115514594	0.030290184490875185	0.047893231792347765	0.019582010747260983	0.07146960057544781	0.0	0.027810833884205237	0.1831817184750444	1.0	0.1931288469454406
7770000	-117.46739593655658	-73.49579284608227	-43.97160309047431	-73.49579284608227	43.12101728989441	0.11003189040284038	0.5246406506884564	0.04915287216601741	0.086879271906062	0.10252079004416917	0.006458329528497023	0.05276079401573558	0.06755540124822267	0.0	0.037845974949320134	0.206865476288865	1.0	0.21686166188879594
7780000	-116.69103486369929	-75.73045523296494	-40.960579630734344	-75.73045523296494	39.810333831813516	0.11003189040284038	0.5384037804169604	0.11108325748074249	0.086879271906062	0.12451647031234714	0.006458329528497023	0.017001984019053624	0.005625015933497582	0.0	0.03641740363304179	0.10763655644403369	1.0	0.07697101655900504
7790000	-119.86023937961569	-75.96130568506162	-43.898933694554074	-75.96130568506162	40.0236879161876	0.11003189040284038	0.5384037804169604	0.14157584121842812	0.05077793808510431	0.12451647031234714	0.006458329528497023	0.022610734102325697	0.005625015933497582	0.0	0.035390155581728734	0.04949547675874478	1.0	0.04206810838003327
7800000	-123.21920927076869	-77.8427434065426	-45.376465864226084	-77.8427434065426	49.92552414062878	0.2578198861066362	0.5384037804169604	0.09787976928967498	0.05077793808510431	0.020424546537304425	0.006458329528497023	0.022610734102325697	0.005625015933497582	0.0	0.020298991461696007	0.4023600630959687	1.0	0.3501332206970125
7810000	-119.4509156320496	-79.94660302074593	-39.50431261130367	-79.94660302074593	51.08238185937685	0.31454844383363806	0.5186094860665842	0.009989007204218803	0.07842620370371894	0.03383472078089378	0.006458329528497023	0.027797300523940624	0.010336508358509158	0.0	0.029556715253660534	0.19184589615779837	1.0	0.18312251899879228
7820000	-122.86783519462426	-79.1572252961374	-43.710609898486865	-79.1572252961374	46.94483674005572	0.2597523298290704	0.5186094860665842	0.009989007204218803	0.04370662031804455	0.057885037502051095	0.006458329528497023	0.027797300523940624	0.07580188902759386	0.0	0.02699534373749623	0.10688988428596297	1.0	0.08288963731128624
7830000	-122.18888061123663	-78.50029681237767	-43.68858379885896	-78.50029681237767	40.48696354058555	0.07732888138031387	0.4306511746435832	0.08978066359919529	0.1519548155779908	0.1605168295558312	0.025643946387974032	0.027797300523940624	0.036326388331171605	0.0	0.021152088405359985	0.15521810908937778	1.0	0.131896577769409
7840000	-123.1465821011907	-78.56533536870889	-44.581246732481816	-78.56533536870889	39.234984179990285	0.07732888138031387	0.5298632780670238	0.2159409595765165	0.038014099238352875	0.04828380960950772	0.025643946387974032	0.027797300523940624	0.03712772521637109	0.0	0.048648566149630146	0.11916106920660881	1.0	0.14523062704941117
7850000	-125.36726807901778	-78.85401854412609	-46.513249534891685	-78.85401854412609	46.76252230772627	0.12666057538458686	0.3724300511213392	0.08525413366777848	0.27680245808850246	0.04828380960950772	0.025643946387974032	0.027797300523940624	0.03712772521637109	0.0	0.035120772924080314	0.06727511737271971	1.0	0.019432878294135075
7860000	-123.48385244939205	-76.26288900823732	-47.22096344115472	-76.26288900823732	49.9072228492069	0.10967710119216398	0.3724300511213392	0.06984446581168516	0.28080398957862596	0.08161233567859413	0.01284042954338217	0.0322739741266526	0.040517652947557284	0.0	0.03532108213705791	0.17178195976210278	1.0	0.15779614452794086
7870000	-125.35148464345619	-82.49941178875734	-42.85207285469885	-82.49941178875734	47.07004788305285	0.1957212321421139	0.5468575264772763	0.03388662275704166	0.01858328522431496	0.07790927318433623	0.04915862607278891	0.06998091522972012	0.007902518912408448	0.0	0.02832175549439171	0.31905868150375016	1.0	0.30913584325297083
7880000	-114.84802319361074	-74.32578486417172	-40.52223832943902	-74.32578486417172	41.2099450646364	0.1570857076048675	0.5667609129957508	0.01398323623856709	0.05721880976156135	0.07790927318433623	0.04915862607278891	0.05294052101846343	0.024942913123665145	0.0	0.02757157925515696	0.21789399369649504	1.0	0.20823513907162833
7890000	-118.37115008084969	-79.1468114866828	-39.224338594166895	-79.1468114866828	35.709943954043794	0.15930336473042908	0.5612973347024978	0.01398323623856709	0.01606058266067375	0.07790927318433623	0.07882297037513579	0.02873975500936956	0.06388348309899117	0.0	0.03817479626255577	0.2972630309378689	1.0	0.29423362185149143
7900000	-123.36142145253378	-82.04840061622352	-41.31302083631026	-82.04840061622352	43.801653631262	0.15930336473042908	0.5612973347024978	0.01398323623856709	0.01606058266067375	0.07790927318433623	0.07882297037513579	0.02873975500936956	0.06388348309899117	0.0	0.03466169602611629	0.22617827373352217	1.0	0.22414444787187465
7910000	-114.74624487312585	-75.84104669514761	-38.905198177978235	-75.84104669514761	48.384772087395916	0.37090397484349424	0.38845288394549715	0.08549501162824481	0.01606058266067375	0.03915311382827172	0.007311194985458069	0.02873975500936956	0.06388348309899117	0.0	0.02037818136787551	0.31274176669738235	1.0	0.33646727868631415
7920000	-118.49028089597695	-74.54565251756544	-43.9446283784115	-74.54565251756544	37.216917993199914	0.23990378438881246	0.2979616870344913	0.08549501162824481	0.08135380286277313	0.10486008408085412	0.09780239189646396	0.02873975500936956	0.06388348309899117	0.0	0.03795510850570975	0.1443996378113224	1.0	0.08809922300283919
7930000	-122.14729538118083	-72.80892051914905	-49.33837486203177	-72.80892051914905	52.03347369710974	0.2815426092288915	0.2563228621944122	0.07263499016614618	0.08135380286277313	0.10486008408085412	0.1106624133585626	0.028300297772895684	0.06432294033546504	0.0	0.02031176426177241	0.0636114072442643	1.0	0.04167763236725573
7940000	-119.71193129351693	-74.34059443822873	-45.37133685528819	-74.34059443822873	40.16488043176576	0.3161272641913836	0.3166576133604979	0.04017658699911413	0.056266799555785285	0.10486008408085412	0.11190509282008428	0.028300297772895684	0.025706261219385476	0.0	0.02151049744229655	0.23740454516295334	1.0	0.20919791440550778
7950000	-121.33711396210983	-75.61283999006429	-45.72427397204554	-75.61283999006429	49.98952793167307	0.06396543657757224	0.5502863631551467	0.04017658699911413	0.056266799555785285	0.13385546500736256	0.11190509282008428	0.01877971813776202	0.02476453774717324	0.0	0.0247072442281208	0.12682245174296938	1.0	0.10848569123731025
7960000	-120.30487430527485	-76.00298663541912	-44.30188766985573	-76.00298663541912	48.40129192179255	0.13828536593838164	0.4759664337943373	0.04017658699911413	0.056266799555785285	0.13385546500736256	0.11190509282008428	0.01877971813776202	0.02476453774717324	0.0	0.017055850222812762	0.152588475181079	1.0	0.14547374067851887
7970000	-120.78807482998891	-76.6219704288797	-44.16610440110921	-76.6219704288797	37.95872514461376	0.13828536593838164	0.40932707229216486	0.04017658699911413	0.12290616105795771	0.13385546500736256	0.11190509282008428	0.01877971813776202	0.02476453774717324	0.0	0.039291042473419274	0.09261039612965268	1.0	0.011959477205766069
7980000	-118.13008895299967	-78.37744700552503	-39.75264194747465	-78.37744700552503	37.996125774317214	0.08928105607119903	0.3266265021687374	0.012736253797929253	0.2820513742497527	0.22892068240322522	0.027238324850542867	0.01877971813776202	0.014366088320852004	0.0	0.02479154304361905	0.2722509050559313	1.0	0.2546731726810327
7990000	-115.15124655785011	-71.69680771090975	-43.45443884694036	-71.69680771090975	41.142639928522534	0.2233163294796433	0.3861155565878708	0.04107686004049922	0.08328751033432316	0.16943162798409184	0.026687347979718286	0.01877971813776202	0.05130504945609189	0.0	0.023121838306711384	0.2749442139158222	1.0	0.31126621913727615
8000000	-115.93455818154206	-71.60800968487811	-44.326548496663946	-71.60800968487811	45.763432353395054	0.2317390520777282	0.31557780539800806	0.12897036661394362	0.0855071363634225	0.15207587260051014	0.026687347979718286	0.01877971813776202	0.04066270082890763	0.0	0.027895086503536896	0.13881119041117476	1.0	0.13368056423977237
8010000	-119.78243027142358	-75.31243245988038	-44.4699978115432	-75.31243245988038	36.42746338459459	0.2317390520777282	0.42877684663514637	0.021962709347353906	0.0855071363634225	0.03887683136337183	0.026687347979718286	0.12578737540435173	0.04066270082890763	0.0	0.037996378291409776	0.22014971515509693	1.0	0.13237697109943147
8020000	-128.11494004272294	-74.65263988289115	-53.46230015983179	-74.65263988289115	47.73423052801934	0.19463456854028766	0.2738869961953381	0.12638989664170525	0.0855071363634225	0.13875810981794595	0.014373216208041679	0.12578737540435173	0.04066270082890763	0.0	0.036506447025606105	0.5563748599584932	1.0	0.5067029266194418
8030000	-126.19069535350118	-82.02715990468809	-44.1635354488131	-82.02715990468809	49.35328078706203	0.3885320111157111	0.14824702880412796	0.27570744831047134	0.08785162424930623	0.025240372455740484	0.014373216208041679	0.01938559802769406	0.04066270082890763	0.0	0.03031783915195624	0.4149483828481687	1.0	0.3698124152400634
8040000	-117.64630855439498	-73.7608789966448	-43.88542955775018	-73.7608789966448	46.04589820420117	0.07179237009625192	0.3584865646384938	0.06546791247610548	0.08785162424930623	0.3503933519393386	0.014373216208041679	0.01938559802769406	0.03224936236476872	0.0	0.026478564357098076	0.3354949784608738	1.0	0.35545994004572146
8050000	-123.13208613955314	-79.58357610670738	-43.548510032845755	-79.58357610670738	35.973463984817975	0.07565548706518169	0.4820887717053294	0.13316745516935966	0.01628896458712229	0.22679114487250307	0.014373216208041679	0.01938559802769406	0.03224936236476872	0.0	0.02498996560244634	0.18049676003074824	1.0	0.12172387431767344
8060000	-119.62877113720515	-80.31162915491656	-39.3171419822886	-80.31162915491656	34.827058257335864	0.07565548706518169	0.483497552247754	0.13316745516935966	0.01628896458712229	0.23376281733881968	0.005992763199300494	0.01938559802769406	0.03224936236476872	0.0	0.03178920725455034	0.17318654056812272	1.0	0.16867385826847398
8070000	-123.71410472620971	-76.94325410107277	-46.77085062513695	-76.94325410107277	43.37515672330917	0.04644402733932479	0.3448270892479548	0.13503735269018785	0.17473807655431836	0.1117135767265605	0.005992763199300494	0.15618616350666503	0.025060950735688727	0.0	0.020618509581876446	0.20763781447904286	1.0	0.24304756698997168
8080000	-123.06128924855363	-77.415669644975	-45.645619603578645	-77.415669644975	32.36285814130532	0.048070557714742126	0.3448270892479548	0.05169592068250399	0.08244996559242035	0.2040016876884585	0.14442274263058502	0.09947108570764703	0.025060950735688727	0.0	0.035039366126443774	0.1762989318537019	1.0	0.2047907851215535
8090000	-123.91660860325722	-78.566302460674	-45.35030614258322	-78.566302460674	41.93714842351559	0.08764923251276155	0.3448270892479548	0.012117245884484568	0.19531965200829418	0.09113200127258467	0.14442274263058502	0.09947108570764703	0.025060950735688727	0.0	0.03491978125014637	0.08941890961273394	1.0	0.0736507238424744
8100000	-119.21681057544289	-73.74724721118393	-45.46956336425896	-73.74724721118393	51.451424848595764	0.15611876608192302	0.4110508967947221	0.10749293666181509	0.11316139025557351	0.09805497212140435	0.06983660527493679	0.01922348207393691	0.025060950735688727	0.0	0.025485254521257043	0.2911157932983754	1.0	0.28954765708026803
8110000	-117.16723664681972	-72.57082113272182	-44.5964155140979	-72.57082113272182	41.815941501517806	0.1628531325428242	0.4195559655093473	0.07970429599015544	0.10941029458227224	0.09805497212140435	0.07358770094823806	0.018256098018548453	0.038577540287210464	0.0	0.03581940736390408	0.21851148937997875	1.0	0.18336292302849302
8120000	-121.44596755179566	-73.50602807606424	-47.93993947573142	-73.50602807606424	50.83566888576501	0.08788657747206165	0.4408314216733416	0.08583403667758013	0.15714060349008513	0.07677951595741003	0.10159993636705197	0.018256098018548453	0.03167181034392154	0.0	0.023059896735303592	0.1852849278346658	1.0	0.17925525075643264
8130000	-119.49654328603883	-71.67308697751601	-47.82345630852282	-71.67308697751601	41.995342134647125	0.125997913886716	0.4408314216733416	0.08583403667758013	0.10552755534797487	0.12886918541479994	0.058480585399407266	0.02278749125625918	0.03167181034392154	0.0	0.0203492464245477	0.11829802852404654	1.0	0.1576772789974809
8140000	-121.88636643662561	-73.65783050619416	-48.22853593043145	-73.65783050619416	39.41556143792128	0.125997913886716	0.4501508108801191	0.08583403667758013	0.09620816614119738	0.12886918541479994	0.058480585399407266	0.02278749125625918	0.03167181034392154	0.0	0.045290892470309915	0.10072879568699261	1.0	0.1316151912410015
8150000	-121.38292623050828	-74.13554799601383	-47.24737823449445	-74.13554799601383	39.25095922180683	0.13535237907986739	0.4715194998819404	0.0654816431231036	0.1041824254801564	0.0951190328599692	0.04115186086729686	0.02278749125625918	0.06440566745140747	0.0	0.03719871219673253	0.05412431208798208	1.0	0.01628029814953182
8160000	-114.15543007632829	-72.12162106851963	-42.033809007808664	-72.12162106851963	45.115669657594474	0.13535237907986739	0.5137009003309658	0.10261024418187457	0.1041824254801564	0.05309080812510814	0.04115186086729686	0.02990558393752161	0.020005797997209723	0.0	0.02382921608736045	0.13907251386565617	1.0	0.11896601072772844
8170000	-116.80331456621201	-72.47644054305928	-44.326874023152726	-72.47644054305928	41.37747552325738	0.13535237907986739	0.5137009003309658	0.1286855129810763	0.1041824254801564	0.0270155393259064	0.04115186086729686	0.02990558393752161	0.020005797997209723	0.0	0.025814721042033778	0.23268880182235752	1.0	0.1803039172694396
8180000	-118.95317447600989	-72.83575013712293	-46.11742433888696	-72.83575013712293	50.522682176114365	0.13535237907986739	0.500981635239214	0.1286855129810763	0.06503801430674543	0.0270155393259064	0.04115186086729686	0.02990558393752161	0.07186947426237249	0.0	0.02473861978603	0.08313741212451514	1.0	0.027971312108508617
8190000	-119.39511706248514	-76.23510315536521	-43.16001390711993	-76.23510315536521	44.93496024459449	0.060423153608144944	0.5759108607109364	0.13132217233506094	0.06503801430674543	0.024378879971921782	0.04115186086729686	0.02990558393752161	0.07186947426237249	0.0	0.031292695037993694	0.31973551200006506	1.0	0.3125250601146676
8200000	-116.07052056458363	-77.0016027158492	-39.06891784873442	-77.0016027158492	47.19370182450279	0.060423153608144944	0.6084751816744668	0.015752549723471287	0.01909597598991776	0.19663240722277597	0.04115186086729686	0.02990558393752161	0.02856328697640524	0.0	0.025893619614397234	0.09512771528355672	1.0	0.08435947592009452
8210000	-118.03247450500494	-82.25468844532986	-35.77778605967508	-82.25468844532986	37.817903311139645	0.03155697360093465	0.7377499406114342	0.013856311760282484	0.04796215599712805	0.06735764828580859	0.01244280333544837	0.02990558393752161	0.059168582471442535	0.0	0.03391479423933724	0.12360836918699204	1.0	0.08678670497938945
8220000	-114.81454328046686	-74.74554666949113	-40.06899661097573	-74.74554666949113	42.43604654760727	0.07634940715055985	0.6455062448514628	0.06130757397062863	0.04796215599712805	0.06735764828580859	0.01244280333544837	0.02990558393752161	0.059168582471442535	0.0	0.02552879853775182	0.2102956642403407	1.0	0.2064238155854436
8230000	-116.02629377196311	-77.19469530389979	-38.83159846806331	-77.19469530389979	49.86018878519447	0.10882049459911547	0.6333796399375821	0.06528799715960347	0.09515260226178807	0.06735764828580859	0.01244280333544837	0.0030279386859066518	0.014530875734747761	0.0	0.02341087520092609	0.28620393260949906	1.0	0.2825321459289376
8240000	-119.15341823796312	-78.5047348958344	-40.64868334212872	-78.5047348958344	52.051201840529934	0.10252241608837333	0.6333796399375821	0.06528799715960347	0.09515260226178807	0.06735764828580859	0.01874088184619051	0.0030279386859066518	0.014530875734747761	0.0	0.021271749091017176	0.11633996765056784	1.0	0.09012091322697668
8250000	-115.85467118395468	-75.61210610861852	-40.24256507533617	-75.61210610861852	50.98531258781	0.16668201642808791	0.6010882271292577	0.06528799715960347	0.03852451807289209	0.09056557065856032	0.01874088184619051	0.0046481258209855715	0.014462662884422862	0.0	0.024307910165557414	0.14628774138361364	1.0	0.10506379288396277
8260000	-118.36153338303816	-76.39607833529814	-41.96545504774003	-76.39607833529814	50.685190959885986	0.16668201642808791	0.6010882271292577	0.10122691959565447	0.03852451807289209	0.053726037818411156	0.01874088184619051	0.0046481258209855715	0.015363273288521034	0.0	0.023956217910337436	0.08845802409225555	1.0	0.06298448947261226
8270000	-116.79182556797522	-78.22135382147295	-38.57047174650228	-78.22135382147295	41.41081148142082	0.07768386354827879	0.5650716477288965	0.06520071465517359	0.1275226709527012	0.053726037818411156	0.09078366618703262	0.0046481258209855715	0.015363273288521034	0.0	0.017421336805081976	0.15682917624297843	1.0	0.12525490224396726
8280000	-127.0060970577925	-82.52156080841065	-44.48453624938185	-82.52156080841065	51.079862011910095	0.16531458841745753	0.5032447590073271	0.10649187580260264	0.12010832907185298	0.019849218551830333	0.06497983003942326	0.0046481258209855715	0.015363273288521034	0.0	0.03569531670781027	0.12086236429630036	1.0	0.09377361615175703
8290000	-119.28842044868423	-76.23905028354878	-43.04937016513546	-76.23905028354878	39.12864979018253	0.15103037800006278	0.5777204480447368	0.032016186765192994	0.12010832907185298	0.019849218551830333	0.06497983003942326	0.01893233623838033	0.015363273288521034	0.0	0.03230227651116687	0.2106439674882839	1.0	0.20259158174782774
8300000	-115.93622504475181	-73.72884931118583	-42.207375733565975	-73.72884931118583	46.69947508620902	0.15103037800006278	0.5311022275508003	0.032016186765192994	0.12010832907185298	0.06646743904576681	0.06497983003942326	0.021228877995322453	0.01306673153157891	0.0	0.018488495779532894	0.17008952270688424	1.0	0.17214462811545198
8310000	-111.90434404757048	-74.57615293385835	-37.32819111371213	-74.57615293385835	42.9108016629438	0.20161445163264774	0.5311022275508003	0.0358480045023028	0.13182153635843868	0.05475423175918111	0.013798843196834526	0.021228877995322453	0.009831827004472871	0.0	0.03507493851610622	0.18068609596085564	1.0	0.1852831838502947
8320000	-120.17223789806698	-78.72366133871122	-41.44857655935576	-78.72366133871122	51.052626754260174	0.21157184419588634	0.5381636784041189	0.025890611939064206	0.12069939440265727	0.05881492286164387	0.013798843196834526	0.021228877995322453	0.009831827004472871	0.0	0.020796331106427982	0.3843892920864977	1.0	0.39239271049352664
8330000	-120.92162518317544	-80.96172817834443	-39.95989700483101	-80.96172817834443	40.700799129668525	0.09981814993994023	0.6463819890302843	0.06619386128174247	0.08525504273670392	0.05881492286164387	0.013798843196834526	0.021228877995322453	0.008508312957528658	0.0	0.0320819347829562	0.16226993892118713	1.0	0.15108660094537274
8340000	-116.07413738243102	-75.889295762808	-40.18484161962301	-75.889295762808	43.20358248117242	0.09981814993994023	0.6463819890302843	0.12745521033652085	0.023993693681925554	0.05881492286164387	0.013798843196834526	0.021228877995322453	0.008508312957528658	0.0	0.023845339958347027	0.09086601678819778	1.0	0.08413473027624022
8350000	-128.38030132551097	-80.43553461119379	-47.94476671431718	-80.43553461119379	43.66960070480495	0.043378590562619765	0.6463819890302843	0.17558032821887026	0.023993693681925554	0.06771585313384515	0.013798843196834526	0.00882334594214784	0.020327356233473048	0.0	0.02376662377382629	0.2968964026032265	1.0	0.22179108891434482
